sku_prefix,sku_suffix,quantity,year,wholesale
POP-ZI,pkt,110,22,True
POP-ZI,1g,49,22,False
RUD-AS,pkt,231,22,False
RUD-AS,pkt,99,22,True
RUD-AS,500s,21,22,False
RUD-GW,pkt,118,22,False
RUD-GW,pkt,0,22,True
RUD-GW,500s,2,22,False
RUD-GW,1Ms,0,22,False
RUD-PG,pkt,85,22,False
RUD-PG,pkt,20,22,True
RUD-PG,500s,9,22,False
RUD-PR,pkt,239,22,False
RUD-PR,pkt,145,22,True
RUD-PR,500s,21,22,False
RUD-SH,pkt,248,22,False
RUD-SH,pkt,310,22,True
RUD-SH,500s,24,22,False
SAL-TH,pkt,189,22,False
SAL-TH,pkt,190,22,True
SAL-TH,500s,0,22,False
SAL-TV,pkt,133,22,False
SAL-TV,pkt,60,22,True
SAL-TV,250s,16,22,False
SAP-WB,pkt,74,22,False
SAP-WB,pkt,10,22,True
SAP-WB,1/2oz,6,22,False
SCA-BK,pkt,105,22,False
SCA-BK,pkt,0,22,True
SCA-BK,250s,10,22,False
SCA-FB,pkt,208,22,False
SCA-FB,pkt,145,22,True
SCA-FB,100s,0,22,False
SCA-FB,250s,0,22,False
SCA-FM,pkt,259,22,False
SCA-FM,pkt,145,22,True
SCA-FM,250s,36,22,False
SCA-GY,pkt,160,22,False
SCA-GY,pkt,20,22,True
SCA-GY,100s,47,22,False
SCA-GY,500s,5,22,False
SCA-SB,pkt,160,22,False
SCA-SB,pkt,75,22,True
SCA-SB,250s,25,22,False
SCA-SK,pkt,175,22,False
SCA-SK,pkt,0,22,True
SCA-SK,250s,22,22,False
SCA-SK,500s,1,22,False
SCA-SM,pkt,95,22,False
SCA-SM,pkt,20,22,True
SCA-SM,250s,11,22,False
SNA-RB,pkt,176,22,False
SNA-RB,pkt,0,22,True
SNA-RB,1Ms,0,22,False
STR-AP,pkt,429,22,False
STR-AP,pkt,195,22,True
STR-AP,500s,96,22,False
STR-MF,pkt,131,22,False
STR-MF,pkt,402,22,True
STR-MF,500s,22,22,False
STR-SR,pkt,155,22,False
STR-SR,pkt,20,22,True
STR-SR,500s,28,22,False
SUN-GA,pkt,352,22,False
SUN-GA,pkt,813,22,True
SUN-GA,100s,75,22,False
SUN-GA,1Ms,13,22,False
SUN-GS,pkt,219,22,False
SUN-GS,pkt,90,22,True
SUN-GS,100s,0,22,False
SUN-RE,pkt,110,22,False
SUN-RE,pkt,165,22,True
SUN-RE,100s,35,22,False
SUN-RE,1Ms,3,22,False
SUN-SO,pkt,143,22,False
SUN-SO,pkt,130,22,True
SUN-SO,100s,38,22,False
SUN-SO,1Ms,5,22,False
SUN-TA,pkt,129,22,False
SUN-TA,pkt,332,22,True
SUN-TA,100s,22,22,False
SUN-TA,1Ms,1,22,False
SUN-TG,pkt,187,22,False
SUN-TG,pkt,427,22,True
SUN-TG,100s,37,22,False
SUN-TO,pkt,141,22,False
SUN-TO,pkt,0,22,True
SUN-TO,250s,11,22,False
SWP-AP,pkt,418,22,False
SWP-AP,pkt,310,22,True
SWP-AP,100s,0,22,False
SWP-BR,pkt,0,22,False
SWP-BR,pkt,0,22,True
SWP-BR,100s,0,22,False
SWP-FN,pkt,71,22,False
SWP-FN,pkt,0,22,True
SWP-FN,100s,0,22,False
SWP-HS,pkt,0,22,False
SWP-HS,pkt,0,22,True
SWP-JJ,pkt,0,22,False
SWP-JJ,pkt,0,22,True
SWP-JJ,100s,0,22,False
SWP-KF,pkt,145,22,False
SWP-KF,pkt,0,22,True
SWP-KF,100s,0,22,False
SWP-LB,pkt,452,22,False
SWP-LB,pkt,0,22,True
SWP-LB,100s,0,22,False
SWP-LC,pkt,94,22,False
SWP-LC,pkt,30,22,True
SWP-LC,1/4oz,13,22,False
SWP-LC,1oz,2,22,False
SWP-MR,pkt,91,22,False
SWP-MR,pkt,0,22,True
SWP-MR,100s,0,22,False
SWP-MW,pkt,189,22,False
SWP-MW,pkt,0,22,True
SWP-MW,100s,0,22,False
SWP-NI,pkt,180,22,False
SWP-NI,pkt,0,22,True
SWP-NI,100s,0,22,False
SWP-SZ,pkt,99,22,False
SWP-SZ,pkt,0,22,True
SWP-SZ,100s,0,22,False
SWP-TL,pkt,160,22,False
SWP-TL,pkt,0,22,True
SWP-TL,100s,0,22,False
SWP-WN,pkt,238,22,False
SWP-WN,pkt,0,22,True
SWP-WN,100s,0,22,False
SWP-WR,pkt,213,22,False
SWP-WR,pkt,0,22,True
SWP-WR,100s,0,22,False
VET-AZ,pkt,25,22,False
VET-AZ,pkt,0,22,True
VET-AZ,100s,0,22,False
VET-AZ,500s,0,22,False
VET-AZ,1/4lb,0,22,False
VRB-AS,pkt,73,22,False
VRB-AS,pkt,35,22,True
VRB-AS,1Ms,11,22,False
VRB-PM,pkt,215,22,False
VRB-PM,pkt,64,22,True
VRB-PM,1Ms,12,22,False
ZIN-BE,pkt,262,22,False
ZIN-BE,pkt,623,22,True
ZIN-BE,250s,41,22,False
ZIN-BE,1Ms,11,22,False
ZIN-QR,pkt,308,22,False
ZIN-QR,pkt,135,22,True
ZIN-QR,250s,23,22,False
ZIN-QR,1Ms,6,22,False
ZIN-SR,pkt,132,22,False
ZIN-SR,pkt,155,22,True
ZIN-SR,250s,24,22,False
ZIN-SR,1Ms,9,22,False
ZIN-ZL,pkt,307,22,False
ZIN-ZL,pkt,140,22,True
ZIN-ZL,100s,54,22,False
ZIN-ZL,500s,9,22,False
ZIN-ZP,pkt,391,22,False
ZIN-ZP,pkt,185,22,True
ZIN-ZP,100s,50,22,False
ZIN-ZP,500s,10,22,False
COR-AB,pkt,172,22,False
COR-AB,pkt,105,22,True
COR-AB,1/4lb,21,22,False
COR-AB,1lb,4,22,False
COR-DB,pkt,132,22,False
COR-DB,pkt,138,22,True
COR-DB,1/4lb,15,22,False
COR-DB,1lb,2,22,False
COR-FL,pkt,118,22,False
COR-FL,pkt,20,22,True
COR-FL,1/2lb,4,22,False
COR-FL,1lb,0,22,False
COR-PM,pkt,97,22,False
COR-PM,pkt,70,22,True
COR-PM,1/2lb,14,22,False
COR-PM,1lb,5,22,False
COR-RC,pkt,70,22,False
COR-RC,pkt,0,22,True
COR-RC,1/2lb,9,22,False
COR-RC,1lb,10,22,False
COR-TU,pkt,320,22,False
COR-TU,pkt,498,22,True
COR-TU,1/2lb,0,22,False
WHE-BE,pkt,170,22,False
WHE-BE,pkt,0,22,True
WHE-BE,1/4lb,0,22,False
WHE-BE,1lb,0,22,False
WHE-EB,pkt,193,22,False
WHE-EB,pkt,0,22,True
WHE-EB,1/4lb,0,22,False
WHE-EB,1lb,0,22,False
AMA-SU,pkt,45,22,False
AMA-SU,pkt,15,22,True
AMA-SU,1/4oz,5,22,False
AMA-SU,1oz,0,22,False
CHI-BQ,pkt,53,22,False
CHI-BQ,pkt,0,22,True
CHI-BQ,500s,7,22,False
CHI-BQ,1Ms,1,22,False
CHI-BQ,5Ms,0,22,False
SMA-CA,pkt,143,22,False
SMA-CA,pkt,0,22,True
SMA-CA,500s,7,22,False
SMA-CA,1Ms,4,22,False
SMA-CA,5Ms,0,22,False
CHI-IN,pkt,194,22,False
CHI-IN,pkt,0,22,True
CHI-IN,500s,33,22,False
CHI-IN,1Ms,11,22,False
CHI-IN,5Ms,1,22,False
CHI-IN,25Ms,0,22,False
CHI-IS,pkt,212,22,False
CHI-IS,pkt,0,22,True
CHI-IS,500s,20,22,False
CHI-IS,1Ms,7,22,False
CHI-IS,5Ms,5,22,False
CHI-MA,pkt,122,22,False
CHI-MA,pkt,0,22,True
CHI-MA,500s,8,22,False
CHI-MA,1Ms,4,22,False
CHI-MA,5Ms,4,22,False
CHI-MA,25Ms,0,22,False
GRE-AS,pkt,387,22,False
GRE-AS,pkt,695,22,True
GRE-AS,1oz,69,22,False
GRE-AS,1/4lb,21,22,False
GRE-AS,1lb,5,22,False
GRE-AS,5lb,0,22,False
GRE-BC,pkt,49,22,False
GRE-BC,pkt,25,22,True
GRE-BC,1/4oz,5,22,False
GRE-BC,1oz,6,22,False
GRE-BS,pkt,138,22,False
GRE-BS,pkt,55,22,True
GRE-BS,1/8oz,8,22,False
GRE-BS,1/2oz,0,22,False
GRE-ES,pkt,118,22,False
GRE-ES,pkt,0,22,True
GRE-ES,1/8oz,16,22,False
GRE-GF,pkt,35,22,False
GRE-GF,pkt,45,22,True
GRE-GF,1/4oz,3,22,False
GRE-GF,1oz,8,22,False
GRE-GF,1/4lb,2,22,False
GRE-GF,1lb,0,22,False
GRE-GW,pkt,52,22,False
GRE-GW,pkt,90,22,True
GRE-GW,1/4oz,8,22,False
GRE-GW,1oz,0,22,False
GRE-MZ,pkt,107,22,False
GRE-MZ,pkt,145,22,True
GRE-MZ,1oz,12,22,False
GRE-MZ,1/4lb,0,22,False
GRE-PC,pkt,257,22,False
GRE-PC,pkt,0,22,True
GRE-PC,1/4oz,0,22,False
GRE-PC,1oz,0,22,False
GRE-RS,pkt,54,22,False
GRE-RS,pkt,30,22,True
GRE-RS,1/4oz,8,22,False
GRE-RS,1oz,6,22,False
GRE-RS,1/4lb,3,22,False
GRE-RS,1lb,0,22,False
GRE-RU,pkt,213,22,False
GRE-RU,pkt,160,22,True
GRE-RU,1/4oz,23,22,False
GRE-RU,1oz,9,22,False
GRE-RU,1/4lb,1,22,False
GRE-RU,1lb,0,22,False
GRE-TA,pkt,177,22,False
GRE-TA,pkt,325,22,True
GRE-TA,1oz,16,22,False
GRE-TA,1/4lb,0,22,False
GRE-TA,1lb,0,22,False
GRE-TA,5lb,0,22,False
GRE-WA,pkt,0,22,False
GRE-WA,pkt,0,22,True
GRE-WA,1/8oz,0,22,False
GRE-WC,pkt,89,22,False
GRE-WC,pkt,40,22,True
GRE-WC,1/4oz,21,22,False
GRE-WC,1oz,12,22,False
GRE-WC,1/4lb,3,22,False
GRE-WC,1lb,1,22,False
MIX-MI,pkt,170,22,False
MIX-MI,pkt,627,22,True
MIX-MI,1/4oz,10,22,False
MIX-MI,1oz,0,22,False
MIX-SP,pkt,179,22,False
MIX-SP,pkt,327,22,True
MIX-SP,1/4oz,36,22,False
SMA-AC,pkt,183,22,False
SMA-AC,pkt,0,22,True
SMA-AC,500s,21,22,False
SMA-AC,1Ms,6,22,False
SMA-AC,5Ms,0,22,False
SMA-SG,pkt,110,22,False
SMA-SG,pkt,0,22,True
SMA-SG,500s,13,22,False
SMA-SG,1Ms,4,22,False
SMA-SG,5Ms,0,22,False
SMA-VG,pkt,241,22,False
SMA-VG,pkt,0,22,True
SMA-VG,500s,38,22,False
SMA-VG,1Ms,10,22,False
SMA-VG,5Ms,1,22,False
SMA-BE,pkt,163,22,False
SMA-BE,pkt,0,22,True
SMA-BE,500s,26,22,False
SMA-BE,1Ms,16,22,False
SMA-BE,5Ms,1,22,False
SMA-BE,25Ms,0,22,False
SMA-DT,pkt,101,22,False
SMA-DT,pkt,0,22,True
SMA-DT,500s,22,22,False
SMA-DT,1Ms,9,22,False
SMA-DT,5Ms,0,22,False
SMA-DT,25Ms,0,22,False
SMA-ET,pkt,100,22,False
SMA-ET,pkt,0,22,True
SMA-ET,500s,10,22,False
SMA-ET,1Ms,4,22,False
SMA-ET,5Ms,0,22,False
SMA-ET,25Ms,0,22,False
SMA-FX,pkt,81,22,False
SMA-FX,pkt,0,22,True
SMA-FX,500s,15,22,False
SMA-FX,1Ms,3,22,False
SMA-FX,5Ms,0,22,False
SMA-FX,25Ms,0,22,False
SMA-LT,pkt,115,22,False
SMA-LT,pkt,0,22,True
SMA-LT,500s,26,22,False
SMA-LT,1Ms,6,22,False
SMA-LT,5Ms,1,22,False
SMA-LT,25Ms,0,22,False
SMA-MB,pkt,215,22,False
SMA-MB,pkt,0,22,True
SMA-MB,500s,31,22,False
SMA-MB,1Ms,15,22,False
SMA-MB,5Ms,2,22,False
SMA-MB,25Ms,0,22,False
SMA-MD,pkt,247,22,False
SMA-MD,pkt,0,22,True
SMA-MD,500s,28,22,False
SMA-MD,1Ms,20,22,False
SMA-MD,5Ms,2,22,False
SMA-MD,25Ms,0,22,False
SMA-MT,pkt,188,22,False
SMA-MT,pkt,0,22,True
SMA-MT,500s,14,22,False
SMA-MT,1Ms,4,22,False
SMA-MT,5Ms,0,22,False
SMA-MT,25Ms,0,22,False
SMA-PA,pkt,101,22,False
SMA-PA,pkt,0,22,True
SMA-PA,500s,20,22,False
SMA-PA,1Ms,5,22,False
SMA-PA,5Ms,0,22,False
SMA-PA,25Ms,0,22,False
SMA-PN,pkt,52,22,False
SMA-PN,pkt,0,22,True
SMA-PN,500s,13,22,False
SMA-PN,1Ms,2,22,False
SMA-PN,5Ms,0,22,False
SMA-PN,25Ms,0,22,False
SMA-PQ,pkt,97,22,False
SMA-PQ,pkt,0,22,True
SMA-PQ,500s,9,22,False
SMA-PQ,1Ms,6,22,False
SMA-PQ,5Ms,0,22,False
SMA-PQ,25Ms,0,22,False
SMA-RM,pkt,69,22,False
SMA-RM,pkt,0,22,True
SMA-RM,500s,13,22,False
SMA-RM,1Ms,8,22,False
SMA-RM,5Ms,0,22,False
SMA-RM,25Ms,0,22,False
SMA-RR,pkt,97,22,False
SMA-RR,pkt,0,22,True
SMA-RR,500s,11,22,False
SMA-RR,1Ms,9,22,False
SMA-RR,5Ms,0,22,False
SMA-RR,25Ms,0,22,False
SMA-RS,pkt,424,22,False
SMA-RS,pkt,0,22,True
SMA-RS,500s,75,22,False
SMA-RS,1Ms,20,22,False
SMA-RS,5Ms,4,22,False
SMA-RS,25Ms,0,22,False
SMA-SH,pkt,88,22,False
SMA-SH,pkt,0,22,True
SMA-SH,500s,10,22,False
SMA-SH,1Ms,3,22,False
SMA-SH,5Ms,0,22,False
SMA-SH,25Ms,0,22,False
SMA-VE,pkt,104,22,False
SMA-VE,pkt,0,22,True
SMA-VE,500s,9,22,False
SMA-VE,1Ms,10,22,False
SMA-VE,5Ms,1,22,False
SMA-VE,25Ms,0,22,False
SPI-BE,pkt,250,22,False
SPI-BE,pkt,260,22,True
SPI-BE,1oz,124,22,False
SPI-BE,1/4lb,15,22,False
SPI-BE,1lb,2,22,False
SPI-WB,pkt,376,22,False
SPI-WB,pkt,508,22,True
SPI-WB,1oz,77,22,False
SPI-WB,1/4lb,8,22,False
SPI-WB,1lb,0,22,False
SPI-WG,pkt,293,22,False
SPI-WG,pkt,215,22,True
SPI-WG,1oz,9,22,False
SPI-WG,1/4lb,0,22,False
SPI-WG,1lb,0,22,False
HER-AH,pkt,263,22,False
HER-AH,pkt,180,22,True
HER-AH,500s,51,22,False
HER-BC,pkt,272,22,False
HER-BC,pkt,0,22,True
HER-BF,pkt,199,22,False
HER-BF,pkt,20,22,True
HER-BF,1/4oz,32,22,False
HER-BF,1oz,0,22,False
HER-EC,pkt,342,22,False
HER-EC,pkt,387,22,True
HER-GC,pkt,5,22,False
HER-GC,pkt,0,22,True
HER-GC,1g,0,22,False
HER-GK,pkt,431,22,False
HER-GK,pkt,566,22,True
HER-GK,1/2oz,4,22,False
HER-HY,pkt,128,22,False
HER-HY,pkt,160,22,True
HER-HY,1Ms,0,22,False
HER-IL,pkt,764,22,False
HER-IL,pkt,842,22,True
HER-IL,1/8oz,39,22,False
HER-MA,pkt,269,22,False
HER-MA,pkt,0,22,True
HER-ME,pkt,266,22,False
HER-ME,pkt,0,22,True
HER-ME,1Ms,23,22,False
HER-MP,pkt,414,22,False
HER-MP,pkt,537,22,True
HER-MP,1/2oz,7,22,False
HER-MT,pkt,2,22,False
HER-MT,pkt,0,22,True
HER-MT,500s,0,22,False
HER-PJ,pkt,699,22,False
HER-PJ,pkt,902,22,True
HER-PJ,1oz,79,22,False
HER-PJ,1/4lb,29,22,False
HER-PJ,1lb,2,22,False
HER-SC,pkt,484,22,False
HER-SC,pkt,20,22,True
HER-TU,pkt,309,22,False
HER-TU,pkt,310,22,True
HER-TU,500s,36,22,False
HER-TU,1Ms,3,22,False
MON-LB,pkt,527,22,False
MON-LB,pkt,265,22,True
MON-LB,500s,4,22,False
LET-AB,pkt,3,22,False
LET-AB,pkt,0,22,True
LET-AB,1/4oz,0,22,False
LET-AB,1oz,0,22,False
LET-AB,1/4lb,0,22,False
LET-AD,pkt,174,22,False
LET-AD,pkt,117,22,True
LET-AD,1/4oz,16,22,False
LET-AD,1oz,3,22,False
LET-AD,1/4lb,0,22,False
LET-AD,1lb,0,22,False
LET-AY,pkt,74,22,False
LET-AY,pkt,0,22,True
LET-AY,1/4oz,2,22,False
LET-AY,1oz,0,22,False
LET-AY,1/4lb,0,22,False
LET-BG,pkt,221,22,False
LET-BG,pkt,280,22,True
LET-BG,1/4oz,21,22,False
LET-BG,1oz,6,22,False
LET-BI,pkt,64,22,False
LET-BI,pkt,85,22,True
LET-BI,1/4oz,12,22,False
LET-BI,1oz,0,22,False
LET-BI,1/4lb,0,22,False
LET-BI,1lb,0,22,False
LET-CI,pkt,63,22,False
LET-CI,pkt,175,22,True
LET-CI,1/4oz,9,22,False
LET-CI,1oz,0,22,False
LET-CI,1/4lb,1,22,False
LET-CI,1lb,0,22,False
LET-CR,pkt,0,22,False
LET-CR,pkt,0,22,True
LET-CR,1/4oz,0,22,False
LET-CR,1oz,0,22,False
LET-DV,pkt,279,22,False
LET-DV,pkt,290,22,True
LET-DV,1/4oz,16,22,False
LET-DV,1oz,2,22,False
LET-EM,pkt,71,22,False
LET-EM,pkt,65,22,True
LET-EM,1/4oz,8,22,False
LET-EM,1oz,0,22,False
LET-EM,1/4lb,0,22,False
LET-EM,1lb,0,22,False
LET-ER,pkt,388,22,False
LET-ER,pkt,60,22,True
LET-ER,1/4oz,31,22,False
LET-ER,1oz,0,22,False
LET-FB,pkt,118,22,False
LET-FB,pkt,125,22,True
LET-FB,1/4oz,13,22,False
LET-FB,1oz,8,22,False
LET-FB,1/4lb,0,22,False
LET-FT,pkt,168,22,False
LET-FT,pkt,385,22,True
LET-FT,1/4oz,19,22,False
LET-FT,1oz,4,22,False
LET-GA,pkt,0,22,False
LET-GA,pkt,0,22,True
LET-GA,1/4oz,0,22,False
LET-GA,1oz,0,22,False
LET-GA,1/4lb,0,22,False
LET-GR,pkt,1,22,False
LET-GR,pkt,0,22,True
LET-GR,1/4oz,0,22,False
LET-GR,1oz,0,22,False
LET-GR,1/4lb,0,22,False
LET-HR,pkt,79,22,False
LET-HR,pkt,332,22,True
LET-HR,1/4oz,4,22,False
LET-HR,1oz,3,22,False
LET-HR,1/4lb,0,22,False
LET-HR,1lb,0,22,False
LET-IT,pkt,0,22,False
LET-IT,pkt,0,22,True
LET-IT,1/4oz,0,22,False
LET-IT,1oz,0,22,False
LET-IT,1/4lb,0,22,False
LET-JE,pkt,346,22,False
LET-JE,pkt,245,22,True
LET-JE,1/4oz,7,22,False
LET-JE,1oz,0,22,False
LET-LB,pkt,64,22,False
LET-LB,pkt,100,22,True
LET-LB,1/4oz,5,22,False
LET-LB,1oz,2,22,False
LET-LG,pkt,0,22,False
LET-LG,pkt,0,22,True
LET-LG,1/4oz,0,22,False
LET-LG,1oz,0,22,False
LET-LG,1/4lb,0,22,False
LET-MA,pkt,0,22,False
LET-MA,pkt,0,22,True
LET-MA,1/4oz,0,22,False
LET-MA,1oz,0,22,False
LET-MA,1/4lb,0,22,False
LET-ME,pkt,137,22,False
LET-ME,pkt,232,22,True
LET-ME,1/4oz,33,22,False
LET-ME,1oz,3,22,False
LET-ME,1/4lb,0,22,False
LET-MQ,pkt,0,22,False
LET-MQ,pkt,0,22,True
LET-MQ,1/4oz,0,22,False
LET-MQ,1oz,0,22,False
LET-MQ,1/4lb,0,22,False
LET-MQ,1lb,0,22,False
LET-MX,pkt,169,22,False
LET-MX,pkt,610,22,True
LET-OD,pkt,82,22,False
LET-OD,pkt,30,22,True
LET-OD,1/4oz,0,22,False
LET-OD,1oz,0,22,False
LET-OD,1/4lb,0,22,False
LET-OS,pkt,0,22,False
LET-OS,pkt,0,22,True
LET-OS,1/4oz,0,22,False
LET-OS,1oz,0,22,False
LET-OS,1/4lb,0,22,False
LET-PI,pkt,0,22,False
LET-PI,pkt,0,22,True
LET-PI,1/4oz,0,22,False
LET-PI,1oz,0,22,False
LET-QH,pkt,373,22,False
LET-QH,pkt,0,22,True
LET-QH,1/4oz,23,22,False
LET-QH,1oz,0,22,False
LET-RG,pkt,0,22,False
LET-RG,pkt,0,22,True
LET-RG,1/4oz,0,22,False
LET-RG,1oz,0,22,False
LET-RG,1/4lb,0,22,False
LET-RG,1lb,0,22,False
LET-RR,pkt,76,22,False
LET-RR,pkt,30,22,True
LET-RR,1/4oz,6,22,False
LET-RR,1oz,0,22,False
LET-RR,1/4lb,0,22,False
LET-RR,1lb,0,22,False
LET-RV,pkt,50,22,False
LET-RV,pkt,0,22,True
LET-RV,1/4oz,4,22,False
LET-RV,1oz,0,22,False
LET-RV,1/4lb,0,22,False
LET-SB,pkt,165,22,False
LET-SB,pkt,285,22,True
LET-SB,1/4oz,17,22,False
LET-SB,1oz,1,22,False
LET-SB,1/4lb,0,22,False
LET-SU,pkt,0,22,False
LET-SU,pkt,0,22,True
LET-SU,1/4oz,0,22,False
LET-SU,1oz,0,22,False
LET-TB,pkt,98,22,False
LET-TB,pkt,205,22,True
LET-TB,1/4oz,12,22,False
LET-TB,1oz,4,22,False
LET-TB,1/4lb,1,22,False
LET-TB,1lb,0,22,False
LET-WD,pkt,28,22,False
LET-WD,pkt,150,22,True
LET-WD,1/4oz,3,22,False
LET-WD,1oz,0,22,False
BUR-TK,pkt,73,22,False
BUR-TK,pkt,95,22,True
BUR-TK,1oz,4,22,False
BUR-TK,1/4lb,0,22,False
BUR-TK,1lb,2,22,False
CEL-MO,pkt,159,22,False
CEL-MO,pkt,120,22,True
CEL-MO,1Ms,17,22,False
CEL-MO,5Ms,2,22,False
CEL-MO,25Ms,0,22,False
CRD-GN,pkt,88,22,False
CRD-GN,pkt,20,22,True
CRD-GN,100s,9,22,False
FEN-FI,pkt,324,22,False
FEN-FI,pkt,325,22,True
FEN-FI,1/8oz,34,22,False
FEN-FI,1oz,0,22,False
RAD-FB,pkt,462,22,False
RAD-FB,pkt,553,22,True
RAD-FB,1oz,18,22,False
RAD-SO,pkt,476,22,False
RAD-SO,pkt,385,22,True
RAD-SO,1oz,0,22,False
TGC-AM,pkt,232,22,False
TGC-AM,pkt,10,22,True
TGC-AM,200s,33,22,False
COW-FL,pkt,0,22,False
COW-FL,pkt,0,22,True
COW-FL,1/4lb,0,22,False
COW-FL,1lb,0,22,False
PEA-CA,pkt,405,22,False
PEA-CA,pkt,833,22,True
PEA-CA,1/2lb,52,22,False
PEA-CA,1lb,55,22,False
PEA-CA,5lb,0,22,False
PEA-GS,pkt,98,22,False
PEA-GS,pkt,65,22,True
PEA-GS,1/2lb,8,22,False
PEA-GS,1lb,3,22,False
PEA-GS,5lb,1,22,False
PEA-HL,pkt,194,22,False
PEA-HL,pkt,643,22,True
PEA-HL,1/2lb,19,22,False
PEA-HL,1lb,15,22,False
PEA-MA,pkt,233,22,False
PEA-MA,pkt,633,22,True
PEA-MA,1/2lb,33,22,False
PEA-MA,1lb,19,22,False
PEA-RV,pkt,151,22,False
PEA-RV,pkt,30,22,True
PEA-RV,1/2lb,30,22,False
PEA-RV,1lb,15,22,False
PEA-SA,pkt,265,22,False
PEA-SA,pkt,415,22,True
PEA-SA,1/2lb,25,22,False
PEA-SA,1lb,23,22,False
PEA-SA,5lb,2,22,False
PEA-SR,pkt,322,22,False
PEA-SR,pkt,335,22,True
PEA-SR,1/2lb,0,22,False
PEA-SR,1lb,0,22,False
PEA-SS,pkt,462,22,False
PEA-SS,pkt,555,22,True
PEA-SS,1/2lb,47,22,False
PEA-SS,1lb,37,22,False
PEA-WX,pkt,257,22,False
PEA-WX,pkt,0,22,True
PEA-WX,1/2lb,20,22,False
PUM-HO,pkt,192,22,False
PUM-HO,pkt,0,22,True
PUM-HO,1oz,0,22,False
PUM-LP,pkt,210,22,False
PUM-LP,pkt,60,22,True
PUM-LP,1oz,9,22,False
PUM-LP,1/4lb,0,22,False
PUM-ST,pkt,139,22,False
PUM-ST,pkt,0,22,True
PUM-ST,1oz,4,22,False
PUM-WL,pkt,196,22,False
PUM-WL,pkt,195,22,True
PUM-WL,1oz,19,22,False
PUM-WL,1/4lb,0,22,False
PUM-WL,1lb,0,22,False
SQU-BB,pkt,375,22,False
SQU-BB,pkt,384,22,True
SQU-BB,1oz,15,22,False
SQU-BF,pkt,186,22,False
SQU-BF,pkt,55,22,True
SQU-BF,1oz,17,22,False
SQU-BI,pkt,124,22,False
SQU-BI,pkt,20,22,True
SQU-BI,1oz,15,22,False
SQU-FU,pkt,159,22,False
SQU-FU,pkt,125,22,True
SQU-FU,1oz,30,22,False
SQU-FU,1/4lb,8,22,False
SQU-MG,pkt,59,22,False
SQU-MG,pkt,0,22,True
SQU-OD,pkt,297,22,False
SQU-OD,pkt,300,22,True
SQU-OD,1oz,17,22,False
SQU-OD,1/4lb,3,22,False
SQU-OD,1lb,0,22,False
SQU-PO,pkt,233,22,False
SQU-PO,pkt,0,22,True
SQU-PO,1oz,15,22,False
SQU-SM,pkt,158,22,False
SQU-SM,pkt,110,22,True
SQU-SM,1oz,17,22,False
SQU-YC,pkt,337,22,False
SQU-YC,pkt,260,22,True
SQU-YC,1oz,8,22,False
SQU-YC,1/4lb,0,22,False
SQU-YC,1lb,0,22,False
SQU-ZE,pkt,276,22,False
SQU-ZE,pkt,518,22,True
SQU-ZE,1oz,60,22,False
SQU-ZM,pkt,109,22,False
SQU-ZM,pkt,0,22,True
SQU-ZM,1oz,4,22,False
ZUC-CR,pkt,637,22,False
ZUC-CR,pkt,548,22,True
ZUC-CR,1oz,71,22,False
ZUC-CR,1/4lb,5,22,False
ZUC-CR,1lb,0,22,False
ZUC-DS,pkt,531,22,False
ZUC-DS,pkt,285,22,True
ZUC-DS,1oz,35,22,False
ZUC-DS,1/4lb,9,22,False
ZUC-DS,1lb,2,22,False
TGC-DM,pkt,158,22,False
TGC-DM,pkt,180,22,True
TGC-DM,100s,18,22,False
TGC-DM,250s,5,22,False
TOM-AF,pkt,105,22,False
TOM-AF,pkt,35,22,True
TOM-AF,100s,9,22,False
TOM-AF,250s,0,22,False
TOM-AL,pkt,270,22,False
TOM-AL,pkt,380,22,True
TOM-AL,100s,68,22,False
TOM-AN,pkt,408,22,False
TOM-AN,pkt,0,22,True
TOM-AN,100s,0,22,False
TOM-AN,250s,0,22,False
TOM-BC,pkt,135,22,False
TOM-BC,pkt,261,22,True
TOM-BC,100s,22,22,False
TOM-BL,pkt,142,22,False
TOM-BL,pkt,375,22,True
TOM-BL,100s,22,22,False
TOM-BP,pkt,78,22,False
TOM-BP,pkt,175,22,True
TOM-BP,100s,9,22,False
TOM-CA,pkt,133,22,False
TOM-CA,pkt,0,22,True
TOM-CA,100s,17,22,False
TOM-CA,250s,0,22,False
TOM-CE,pkt,143,22,False
TOM-CE,pkt,0,22,True
TOM-CE,100s,13,22,False
TOM-CE,250s,10,22,False
TOM-FI,pkt,292,22,False
TOM-FI,pkt,0,22,True
TOM-FI,100s,49,22,False
TOM-FI,250s,16,22,False
TOM-GA,pkt,126,22,False
TOM-GA,pkt,0,22,True
TOM-GA,100s,16,22,False
TOM-GA,250s,4,22,False
TOM-GG,pkt,45,22,False
TOM-GG,pkt,0,22,True
TOM-GG,100s,0,22,False
TOM-GM,pkt,0,22,False
TOM-GM,pkt,0,22,True
TOM-GM,100s,0,22,False
TOM-GM,250s,0,22,False
TOM-GS,pkt,267,22,False
TOM-GS,pkt,10,22,True
TOM-GS,100s,22,22,False
TOM-GS,250s,8,22,False
TOM-IH,pkt,353,22,False
TOM-IH,pkt,0,22,True
TOM-IH,100s,10,22,False
TOM-IH,250s,0,22,False
TOM-JF,pkt,83,22,False
